env,algorithm,run,trial,mc_mean,mc_stddev,cvar_regret,optimal_action_hit,catastrophic_count
risky_shortcut_gridworld,PATSO,1,2000,-102.63500000000001,5.543956372601297,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,3000,-102.265,3.564872589997373,1.0123987586878371,0,200
risky_shortcut_gridworld,PATSO,1,4000,-101.465,10.20930578556229,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,5000,-101.16,10.811979211613501,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,6000,-101.95,2.2500697923290667,1.0123987586878371,0,200
risky_shortcut_gridworld,PATSO,1,7000,-100.995,10.31050471789276,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,8000,-101.70999999999999,2.0947169727626442,1.0123987586878371,0,200
risky_shortcut_gridworld,PATSO,1,9000,-101.31999999999999,9.0146502759668916,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,10000,-101.84,2.1744057121441323,1.0123987586878371,0,200
risky_shortcut_gridworld,PATSO,1,11000,-101.41,10.384657217628222,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,12000,-101.23,10.519047093667449,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,13000,-101.22,10.057702865698174,1.0123987586878371,0,199
risky_shortcut_gridworld,PATSO,1,14000,-100.81,2.0990306449028391,0,1,200
risky_shortcut_gridworld,PATSO,1,15000,-100.855,1.7519479467267864,0,1,200
risky_shortcut_gridworld,PATSO,1,16000,-100.80500000000001,1.5423583716937102,0,1,200
risky_shortcut_gridworld,PATSO,1,17000,-100.88,1.8309456051574109,0,1,200
risky_shortcut_gridworld,PATSO,1,18000,-101.01000000000001,2.445362753248451,0,1,200
risky_shortcut_gridworld,PATSO,1,19000,-99.530000000000001,14.492039055284792,0,1,198
risky_shortcut_gridworld,PATSO,1,20000,-100.98999999999999,2.2816506411458368,0,1,200
risky_shortcut_gridworld,PATSO,1,21000,-101.3,3.1575068085803366,0,1,200
risky_shortcut_gridworld,PATSO,1,22000,-101.08499999999999,2.2899770686350487,0,1,200
risky_shortcut_gridworld,PATSO,1,23000,-100.86499999999999,2.1680120806650431,0,1,200
risky_shortcut_gridworld,PATSO,1,24000,-100.88500000000001,1.9827839420380691,0,1,200
risky_shortcut_gridworld,PATSO,1,25000,-100.845,1.7823746229349229,0,1,200
risky_shortcut_gridworld,PATSO,1,26000,-100.815,1.9233489950562568,0,1,200
risky_shortcut_gridworld,PATSO,1,27000,-100.81,2.0432263382569116,0,1,200
risky_shortcut_gridworld,PATSO,1,28000,-100.935,2.2440933077457728,0,1,200
risky_shortcut_gridworld,PATSO,1,29000,-100.38,10.678753620833863,0,1,199
risky_shortcut_gridworld,PATSO,1,30000,-101.005,2.4566543822379407,0,1,200
risky_shortcut_gridworld,PATSO,2,1000,-100.90000000000001,2.5002512436567352,0,1,200
risky_shortcut_gridworld,PATSO,2,2000,-100.73,1.4655508165805411,0,1,200
risky_shortcut_gridworld,PATSO,2,3000,-99.969999999999999,14.201319918838012,0,1,198
risky_shortcut_gridworld,PATSO,2,4000,-100.55500000000001,10.352431559589256,0,1,199
risky_shortcut_gridworld,PATSO,2,5000,-101.235,2.2838244834830839,0,1,200
risky_shortcut_gridworld,PATSO,2,6000,-100.73999999999999,1.6842158159134075,0,1,200
risky_shortcut_gridworld,PATSO,2,7000,-100.72499999999999,1.7011302775230144,0,1,200
risky_shortcut_gridworld,PATSO,2,8000,-100.735,1.7435523721333559,0,1,200
risky_shortcut_gridworld,PATSO,2,9000,-100.70999999999999,1.234308546490585,0,1,200
risky_shortcut_gridworld,PATSO,2,10000,-100.735,1.6272722806515472,0,1,200
risky_shortcut_gridworld,PATSO,2,11000,-100.685,1.2012451663789288,0,1,200
risky_shortcut_gridworld,PATSO,2,12000,-100.90000000000001,2.2904652705899973,0,1,200
